Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
100718,no checking account,18,existing credits paid back duly till now,radio/television,1505,… < 1000 USD,1 <= … < 4 years,4,male  single,none,2,unknown / no property,32,none,for free,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100718,0,1,2,0,1,0,0,2,0,0.66,0
100719,… >= 10000 USD,24,critical account/other credits existing(not at this bank),radio/television,3148,unknown/ no savings account,1 <= … < 4 years,3,male  single,none,2,"car or other, not in attribute 6",31,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100719,3,0,1,0,1,0,0,1,1,0.93,1
100720,0 <= … < 10000,20,no credits taken/all credits paid back duly,car (used),6148,1000 <= … < 5000 USD,.. >= 7 years,3,male  married/widowed,none,4,"car or other, not in attribute 6",31,bank,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100720,2,2,1,1,3,0,1,1,1,1.53,1
100721,… >= 10000 USD,9,no credits taken/all credits paid back duly,radio/television,1337,… < 1000 USD,… < 1 year,4,male  single,none,2,"car or other, not in attribute 6",34,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,100721,3,2,2,0,0,0,0,2,1,1.41,1
100722,0 <= … < 10000,6,all credits at this bank paid back duly,education,433,.. >= 10000 USD,… < 1 year,4,female divorced/separated/married,none,2,building society savings agreement/life insurance,24,bank,rent,1,skilled employee / official,2,none,yes,No Default,100722,2,1,2,3,0,0,0,1,2,1.31,1
100723,… < 0 USD,12,existing credits paid back duly till now,car (new),1228,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,2,real estate,24,none,own,1,unskilled - resident,1,none,yes,No Default,100723,1,1,2,0,1,0,0,0,3,0.91,1
100724,0 <= … < 10000,9,existing credits paid back duly till now,radio/television,790,5000 <= … < 10000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,3,real estate,66,none,own,1,unskilled - resident,1,none,yes,Defaulted,100724,2,1,2,2,1,0,1,0,3,1.41,1
100725,no checking account,27,existing credits paid back duly till now,car (new),2570,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,3,real estate,21,none,rent,1,skilled employee / official,1,none,yes,No Default,100725,0,1,2,0,1,0,1,1,3,0.86,0
100726,no checking account,6,critical account/other credits existing(not at this bank),car (new),250,.. >= 10000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,real estate,41,bank,own,2,unskilled - resident,1,none,yes,Defaulted,100726,0,0,2,3,1,0,0,0,3,0.81,0
100727,no checking account,15,critical account/other credits existing(not at this bank),radio/television,1316,5000 <= … < 10000 USD,1 <= … < 4 years,2,male  married/widowed,none,2,building society savings agreement/life insurance,47,none,own,2,unskilled - resident,1,none,yes,Defaulted,100727,0,0,2,2,1,0,0,0,2,0.66,0
100728,… < 0 USD,18,existing credits paid back duly till now,radio/television,1882,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",25,bank,rent,2,skilled employee / official,1,none,yes,No Default,100728,1,1,2,0,1,0,1,1,1,0.96,1
100729,0 <= … < 10000,48,all credits at this bank paid back duly,business,6416,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,none,3,unknown / no property,59,none,rent,1,skilled employee / official,1,none,yes,No Default,100729,2,1,1,0,3,0,1,1,0,1.18,1
100730,… >= 10000 USD,24,critical account/other credits existing(not at this bank),business,1275,.. >= 10000 USD,1 <= … < 4 years,2,male  divorced/separated,none,4,real estate,36,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100730,3,0,2,3,1,0,1,1,3,1.56,1
100731,0 <= … < 10000,24,delay in paying off in the past,radio/television,6403,… < 1000 USD,… < 1 year,1,male  single,none,2,"car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,Defaulted,100731,2,0,1,0,0,0,0,1,1,0.63,0
100732,… < 0 USD,24,existing credits paid back duly till now,radio/television,1987,… < 1000 USD,1 <= … < 4 years,2,male  single,none,4,real estate,21,none,rent,1,unskilled - resident,2,none,yes,No Default,100732,1,1,2,0,1,0,1,0,3,1.01,1
100733,0 <= … < 10000,8,existing credits paid back duly till now,radio/television,760,… < 1000 USD,4 <= … < 7 years,4,female divorced/separated/married,guarantor,2,real estate,44,none,own,1,unskilled - resident,1,none,yes,Defaulted,100733,2,1,2,0,2,2,0,0,3,1.35,1
100734,no checking account,24,existing credits paid back duly till now,car (used),2603,.. >= 10000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,4,"car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100734,0,1,2,3,1,0,1,1,1,1.06,1
100735,no checking account,4,critical account/other credits existing(not at this bank),car (new),3380,… < 1000 USD,4 <= … < 7 years,1,female divorced/separated/married,none,1,real estate,37,none,own,1,skilled employee / official,2,none,yes,Defaulted,100735,0,0,1,0,2,0,0,1,3,0.53,0
100736,0 <= … < 10000,36,all credits at this bank paid back duly,domestic appliances,3990,unknown/ no savings account,… < 1 year,3,female divorced/separated/married,none,2,unknown / no property,29,bank,own,1,unemployed/ unskilled - non-resident,1,none,yes,Defaulted,100736,2,1,1,0,0,0,0,0,0,0.73,0
100737,0 <= … < 10000,24,existing credits paid back duly till now,car (used),11560,… < 1000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,4,"car or other, not in attribute 6",23,none,rent,2,management/ self-employed/highly qualified employee/ officer,1,none,yes,No Default,100737,2,1,0,0,1,0,1,2,1,0.95,1
100738,… < 0 USD,18,existing credits paid back duly till now,car (new),4380,1000 <= … < 5000 USD,1 <= … < 4 years,3,male  single,none,4,"car or other, not in attribute 6",35,none,own,1,unskilled - resident,2,"yes, registered under the customer’s name",yes,Defaulted,100738,1,1,1,1,1,0,1,0,1,0.88,0
100739,no checking account,6,critical account/other credits existing(not at this bank),car (new),6761,… < 1000 USD,4 <= … < 7 years,1,male  single,none,3,unknown / no property,45,none,own,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,100739,0,0,1,0,2,0,1,2,0,0.53,0
100740,0 <= … < 10000,30,no credits taken/all credits paid back duly,business,4280,1000 <= … < 5000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",26,none,rent,2,unskilled - resident,1,none,yes,No Default,100740,2,2,1,1,1,0,1,0,1,1.28,1
100741,… < 0 USD,24,all credits at this bank paid back duly,car (new),2325,1000 <= … < 5000 USD,4 <= … < 7 years,2,male  single,none,3,"car or other, not in attribute 6",32,bank,own,1,skilled employee / official,1,none,yes,Defaulted,100741,1,1,2,1,2,0,1,1,1,1.16,1
100742,0 <= … < 10000,10,all credits at this bank paid back duly,radio/television,1048,… < 1000 USD,1 <= … < 4 years,4,male  single,none,4,real estate,23,stores,own,1,unskilled - resident,1,none,yes,Defaulted,100742,2,1,2,0,1,0,1,0,3,1.21,1
100743,no checking account,21,existing credits paid back duly till now,radio/television,3160,unknown/ no savings account,.. >= 7 years,4,male  single,none,3,building society savings agreement/life insurance,41,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100743,0,1,1,0,3,0,1,1,2,0.88,0
100744,… < 0 USD,24,all credits at this bank paid back duly,furniture/equipment,2483,5000 <= … < 10000 USD,1 <= … < 4 years,4,male  single,none,4,real estate,22,stores,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100744,1,1,2,2,1,0,1,1,3,1.26,1
100745,… < 0 USD,39,critical account/other credits existing(not at this bank),furniture/equipment,14179,unknown/ no savings account,4 <= … < 7 years,4,male  single,none,4,building society savings agreement/life insurance,30,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100745,1,0,0,0,2,0,1,2,2,0.70,0
100746,… < 0 USD,13,critical account/other credits existing(not at this bank),business,1797,… < 1000 USD,… < 1 year,3,male  single,none,1,building society savings agreement/life insurance,28,bank,own,2,unskilled - resident,1,none,yes,Defaulted,100746,1,0,2,0,0,0,0,0,2,0.56,0
100747,… < 0 USD,15,existing credits paid back duly till now,car (new),2511,… < 1000 USD,unemployed,1,female divorced/separated/married,none,4,"car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,none,yes,Defaulted,100747,1,1,2,0,0,0,1,1,1,0.86,0
100748,… < 0 USD,12,existing credits paid back duly till now,car (new),1274,… < 1000 USD,… < 1 year,3,female divorced/separated/married,none,1,real estate,37,none,own,1,unskilled - resident,1,none,yes,No Default,100748,1,1,2,0,0,0,0,0,3,0.81,0
100749,no checking account,21,existing credits paid back duly till now,car (used),5248,unknown/ no savings account,1 <= … < 4 years,1,male  single,none,3,"car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,Defaulted,100749,0,1,1,0,1,0,1,1,1,0.63,0
100750,no checking account,15,existing credits paid back duly till now,car (used),3029,… < 1000 USD,4 <= … < 7 years,2,male  single,none,2,"car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,Defaulted,100750,0,1,1,0,2,0,0,1,1,0.63,0
100751,… < 0 USD,6,existing credits paid back duly till now,furniture/equipment,428,… < 1000 USD,.. >= 7 years,2,female divorced/separated/married,none,1,building society savings agreement/life insurance,49,bank,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100751,1,1,2,0,3,0,0,1,2,1.11,1
100752,… < 0 USD,18,existing credits paid back duly till now,car (new),976,… < 1000 USD,… < 1 year,1,female divorced/separated/married,none,2,"car or other, not in attribute 6",23,none,own,1,unskilled - resident,1,none,yes,No Default,100752,1,1,2,0,0,0,0,0,1,0.71,0
100753,0 <= … < 10000,12,existing credits paid back duly till now,business,841,1000 <= … < 5000 USD,4 <= … < 7 years,2,female divorced/separated/married,none,4,real estate,23,none,rent,1,unskilled - resident,1,none,yes,Defaulted,100753,2,1,2,1,2,0,1,0,3,1.41,1
100754,no checking account,30,critical account/other credits existing(not at this bank),radio/television,5771,… < 1000 USD,4 <= … < 7 years,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,Defaulted,100754,0,0,1,0,2,0,0,1,1,0.43,0
100755,no checking account,12,delay in paying off in the past,repairs,1555,.. >= 10000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,55,none,for free,2,skilled employee / official,2,none,yes,No Default,100755,0,0,2,3,3,0,1,1,0,1.01,1
100756,… < 0 USD,24,existing credits paid back duly till now,car (new),1285,unknown/ no savings account,4 <= … < 7 years,4,female divorced/separated/married,none,4,unknown / no property,32,none,rent,1,skilled employee / official,1,none,yes,No Default,100756,1,1,2,0,2,0,1,1,0,1.01,1
100757,… >= 10000 USD,6,critical account/other credits existing(not at this bank),car (new),1299,… < 1000 USD,1 <= … < 4 years,1,male  single,none,1,real estate,74,none,own,3,unemployed/ unskilled - non-resident,2,none,no,Defaulted,100757,3,0,2,0,1,0,0,0,3,1.11,1
100758,… >= 10000 USD,15,critical account/other credits existing(not at this bank),radio/television,1271,unknown/ no savings account,1 <= … < 4 years,3,male  single,none,4,unknown / no property,39,none,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,100758,3,0,2,0,1,0,1,1,0,1.11,1
100759,no checking account,24,existing credits paid back duly till now,car (new),1393,… < 1000 USD,1 <= … < 4 years,2,male  single,guarantor,2,real estate,31,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100759,0,1,2,0,1,2,0,1,3,0.90,0
100760,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),691,… < 1000 USD,.. >= 7 years,4,male  single,none,3,building society savings agreement/life insurance,35,none,own,2,skilled employee / official,1,none,yes,No Default,100760,1,0,2,0,3,0,1,1,2,1.01,1
100761,no checking account,15,critical account/other credits existing(not at this bank),car (new),5045,unknown/ no savings account,.. >= 7 years,1,female divorced/separated/married,none,4,"car or other, not in attribute 6",59,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100761,0,0,1,0,3,0,1,1,1,0.63,0
100762,… < 0 USD,18,critical account/other credits existing(not at this bank),furniture/equipment,2124,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,real estate,24,none,rent,2,skilled employee / official,1,none,yes,No Default,100762,1,0,2,0,1,0,1,1,3,0.86,0
100763,… < 0 USD,12,existing credits paid back duly till now,radio/television,2214,… < 1000 USD,1 <= … < 4 years,4,male  single,none,3,building society savings agreement/life insurance,24,none,own,1,unskilled - resident,1,none,yes,Defaulted,100763,1,1,2,0,1,0,1,0,2,0.96,1
100764,no checking account,21,critical account/other credits existing(not at this bank),car (new),12680,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,unknown / no property,30,none,for free,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,100764,0,0,0,0,3,0,1,2,0,0.50,0
100765,no checking account,24,critical account/other credits existing(not at this bank),car (new),2463,1000 <= … < 5000 USD,4 <= … < 7 years,4,male  married/widowed,none,3,building society savings agreement/life insurance,27,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100765,0,0,2,1,2,0,1,1,2,0.81,0
100766,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1155,… < 1000 USD,.. >= 7 years,3,male  married/widowed,guarantor,3,real estate,40,bank,own,2,unskilled - resident,1,none,yes,Defaulted,100766,2,1,2,0,3,2,1,0,3,1.55,1
100767,… < 0 USD,30,existing credits paid back duly till now,furniture/equipment,3108,… < 1000 USD,… < 1 year,2,male  divorced/separated,none,4,building society savings agreement/life insurance,31,none,own,1,unskilled - resident,1,none,yes,No Default,100767,1,1,1,0,0,0,1,0,2,0.73,0
